Datum,GameId,Saison,Heim,Gast,HeimTore,GastTore,HeimReg,GastReg,Ende,HeimSOG,GastSOG,HeimPIM,GastPIM,HeimTwId,HeimTw,GastTwId,GastTw
2025-11-22,2025020335,20252026,DET,CBJ,4,3,3,3,OT,33,35,8,8,8475660,C. Talbot,8482982,J. Greaves
2025-11-22,2025020336,20252026,NYI,STL,1,2,1,2,REG,30,22,2,6,8478009,I. Sorokin,8476412,J. Binnington
2025-11-22,2025020337,20252026,MTL,TOR,5,2,5,2,REG,29,26,33,35,8482487,J. Dobes,8479361,J. Woll
2025-11-22,2025020338,20252026,FLA,EDM,3,6,3,6,REG,38,31,20,24,8480193,D. Tarasov,8479973,S. Skinner
2025-11-22,2025020339,20252026,PHI,NJD,6,3,6,3,REG,29,35,8,12,8478435,D. Vladar,8474596,J. Allen
2025-11-22,2025020340,20252026,PIT,SEA,2,3,2,2,OT,32,21,6,10,8483703,S. Murashov,8475831,P. Grubauer
2025-11-22,2025020341,20252026,WSH,TBL,3,5,3,5,REG,32,16,11,27,8479292,C. Lindgren,8477992,J. Johansson
2025-11-22,2025020342,20252026,SJS,OTT,2,3,2,3,REG,19,27,13,15,8477968,A. Nedeljkovic,8476999,L. Ullmark
2025-11-22,2025020343,20252026,NSH,COL,0,3,0,3,REG,35,26,4,6,8477424,J. Saros,8478406,M. Blackwood
2025-11-22,2025020344,20252026,UTA,NYR,3,2,3,2,REG,34,22,6,4,8478872,K. Vejmelka,8471734,J. Quick
2025-11-22,2025020345,20252026,CGY,DAL,3,2,2,2,SO,33,30,25,28,8482445,D. Cooley,8479193,C. DeSmith
2025-11-22,2025020346,20252026,ANA,VGK,4,3,3,3,OT,33,32,10,6,8480843,L. Dostal,8481033,A. Schmid
2025-11-23,2025020347,20252026,BUF,CAR,4,1,4,1,REG,21,30,6,8,8480045,U. Luukkonen,8475883,F. Andersen
2025-11-23,2025020348,20252026,WPG,MIN,0,3,0,3,REG,32,30,9,15,8477480,E. Comrie,8482661,J. Wallstedt
2025-11-23,2025020349,20252026,NYI,SEA,1,0,0,0,SO,34,19,2,4,8479496,D. Rittich,8478916,J. Daccord
2025-11-23,2025020350,20252026,CHI,COL,0,1,0,1,REG,22,26,6,4,8481519,S. Knight,8475809,S. Wedgewood
2025-11-23,2025020351,20252026,SJS,BOS,3,1,3,1,REG,31,35,16,22,8482137,Y. Askarov,8480280,J. Swayman
2025-11-23,2025020352,20252026,VAN,CGY,2,5,2,5,REG,31,21,8,8,8480947,K. Lankinen,8481692,D. Wolf
2025-11-24,2025020353,20252026,TBL,PHI,3,0,3,0,REG,18,20,7,9,8476883,A. Vasilevskiy,8481035,S. Ersson
2025-11-24,2025020354,20252026,NJD,DET,4,3,4,3,REG,20,35,17,23,8474593,J. Markstrom,8475660,C. Talbot
2025-11-24,2025020355,20252026,NYR,STL,3,2,3,2,REG,21,21,8,0,8478048,I. Shesterkin,8480981,J. Hofer
2025-11-24,2025020356,20252026,WSH,CBJ,5,1,5,1,REG,31,23,4,6,8480313,L. Thompson,8478007,E. Merzlikins
2025-11-24,2025020357,20252026,NSH,FLA,3,8,3,8,REG,39,26,6,8,8481020,J. Annunen,8480193,D. Tarasov
2025-11-24,2025020358,20252026,UTA,VGK,5,1,5,1,REG,23,34,6,4,8478872,K. Vejmelka,8482761,C. Lindbom
2025-11-24,2025020359,20252026,LAK,OTT,2,1,2,1,REG,22,28,6,6,8475311,D. Kuemper,8482447,L. Meriläinen
2025-11-25,2025020360,20252026,EDM,DAL,3,8,3,8,REG,25,30,10,6,8475717,C. Pickard,8479979,J. Oettinger
2025-11-26,2025020361,20252026,DET,NSH,3,6,3,6,REG,31,29,10,10,8475660,C. Talbot,8481020,J. Annunen
2025-11-26,2025020362,20252026,TBL,CGY,5,1,5,1,REG,23,32,10,8,8476883,A. Vasilevskiy,8482445,D. Cooley
2025-11-26,2025020363,20252026,FLA,PHI,2,4,2,4,REG,27,18,2,6,8475683,S. Bobrovsky,8478435,D. Vladar
2025-11-26,2025020364,20252026,NJD,STL,3,2,2,2,OT,29,23,8,4,8474593,J. Markstrom,8476412,J. Binnington
2025-11-26,2025020365,20252026,NYI,BOS,1,3,1,3,REG,44,14,2,8,8478009,I. Sorokin,8480280,J. Swayman
2025-11-26,2025020366,20252026,PIT,BUF,4,2,4,2,REG,19,31,0,2,8477465,T. Jarry,8480045,U. Luukkonen
2025-11-26,2025020367,20252026,WSH,WPG,4,3,4,3,REG,35,21,6,6,8479292,C. Lindgren,8477480,E. Comrie
2025-11-26,2025020368,20252026,CAR,NYR,2,4,2,4,REG,38,18,2,10,8475883,F. Andersen,8478048,I. Shesterkin
2025-11-26,2025020369,20252026,CBJ,TOR,1,2,1,1,OT,36,24,6,8,8482982,J. Greaves,8479361,J. Woll
2025-11-26,2025020370,20252026,CHI,MIN,3,4,3,3,OT,37,24,20,18,8481519,S. Knight,8479406,F. Gustavsson
2025-11-26,2025020371,20252026,COL,SJS,6,0,6,0,REG,42,26,8,8,8478406,M. Blackwood,8477968,A. Nedeljkovic
2025-11-26,2025020372,20252026,UTA,MTL,3,4,3,4,REG,34,17,8,10,8478872,K. Vejmelka,8482487,J. Dobes
2025-11-26,2025020373,20252026,VGK,OTT,3,4,3,3,SO,35,22,6,6,8481033,A. Schmid,8476999,L. Ullmark
2025-11-26,2025020374,20252026,ANA,VAN,4,5,4,5,REG,41,28,8,14,8475852,P. Mrazek,8484268,N. Tolopilo
2025-11-26,2025020375,20252026,SEA,DAL,2,3,2,3,REG,28,21,4,10,8478916,J. Daccord,8479193,C. DeSmith
2025-11-28,2025020376,20252026,BOS,NYR,2,6,2,6,REG,21,37,6,4,8476914,J. Korpisalo,8478048,I. Shesterkin
2025-11-28,2025020377,20252026,DET,TBL,3,6,3,6,REG,37,27,4,4,8476434,J. Gibson,8476883,A. Vasilevskiy
2025-11-28,2025020378,20252026,MIN,COL,3,2,2,2,SO,39,41,2,2,8482661,J. Wallstedt,8475809,S. Wedgewood
2025-11-28,2025020379,20252026,BUF,NJD,0,5,0,5,REG,42,23,7,9,8479312,A. Lyon,8474596,J. Allen
2025-11-28,2025020380,20252026,FLA,CGY,3,5,3,5,REG,41,34,4,4,8480193,D. Tarasov,8482445,D. Cooley
2025-11-28,2025020381,20252026,NYI,PHI,3,4,3,3,SO,31,21,4,10,8479496,D. Rittich,8481035,S. Ersson
2025-11-28,2025020382,20252026,STL,OTT,4,3,4,3,REG,31,28,6,10,8476412,J. Binnington,8482447,L. Meriläinen
2025-11-28,2025020383,20252026,VGK,MTL,1,4,1,4,REG,31,19,4,4,8481033,A. Schmid,8478470,S. Montembeault
2025-11-28,2025020384,20252026,ANA,LAK,5,4,4,4,SO,31,27,2,4,8478024,V. Husso,8475311,D. Kuemper
2025-11-28,2025020385,20252026,SJS,VAN,3,2,3,2,REG,24,34,22,16,8482137,Y. Askarov,8484268,N. Tolopilo
2025-11-28,2025020386,20252026,WSH,TOR,4,2,4,2,REG,34,22,0,4,8480313,L. Thompson,8479361,J. Woll
2025-11-28,2025020387,20252026,CAR,WPG,5,1,5,1,REG,35,13,8,12,8483548,B. Bussi,8483114,T. Milic
2025-11-28,2025020388,20252026,CBJ,PIT,3,4,3,3,OT,29,24,4,4,8482982,J. Greaves,8477465,T. Jarry
2025-11-28,2025020389,20252026,CHI,NSH,3,4,3,4,REG,27,29,6,10,8482821,A. Soderblom,8477424,J. Saros
2025-11-28,2025020390,20252026,DAL,UTA,4,3,4,3,REG,28,30,4,10,8479979,J. Oettinger,8477970,V. Vanecek
2025-11-29,2025020391,20252026,NYR,TBL,1,4,1,4,REG,13,35,4,4,8478048,I. Shesterkin,8477992,J. Johansson
2025-11-29,2025020392,20252026,COL,MTL,7,2,7,2,REG,36,23,6,8,8478406,M. Blackwood,8482487,J. Dobes
2025-11-29,2025020393,20252026,SEA,EDM,0,4,0,4,REG,26,25,24,30,8478916,J. Daccord,8479973,S. Skinner
2025-11-29,2025020394,20252026,BOS,DET,3,2,2,2,SO,20,26,17,11,8480280,J. Swayman,8475660,C. Talbot
2025-11-29,2025020395,20252026,NJD,PHI,3,5,3,5,REG,32,31,6,8,8474593,J. Markstrom,8478435,D. Vladar
2025-11-29,2025020396,20252026,PIT,TOR,2,7,2,7,REG,35,23,10,10,8477465,T. Jarry,8483710,D. Hildeby
2025-11-29,2025020397,20252026,NSH,WPG,2,5,2,5,REG,23,27,15,15,8481020,J. Annunen,8477480,E. Comrie
2025-11-29,2025020398,20252026,STL,UTA,1,0,1,0,REG,19,18,17,4,8480981,J. Hofer,8478872,K. Vejmelka
2025-11-29,2025020399,20252026,MIN,BUF,2,3,2,2,SO,24,33,6,6,8479406,F. Gustavsson,8481551,C. Ellis
2025-11-29,2025020400,20252026,VGK,SJS,4,3,4,3,REG,24,21,4,4,8482761,C. Lindbom,8477968,A. Nedeljkovic
2025-11-29,2025020401,20252026,LAK,VAN,2,1,1,1,OT,23,20,6,8,8476341,A. Forsberg,8480947,K. Lankinen
2025-11-30,2025020402,20252026,NYI,WSH,1,4,1,4,REG,31,19,4,6,8478009,I. Sorokin,8480313,L. Thompson
2025-11-30,2025020403,20252026,CHI,ANA,5,3,5,3,REG,18,26,6,8,8481519,S. Knight,8475852,P. Mrazek
2025-11-30,2025020404,20252026,CAR,CGY,1,0,0,0,OT,17,16,4,14,8483548,B. Bussi,8482445,D. Cooley
2025-11-30,2025020405,20252026,DAL,OTT,6,1,6,1,REG,26,16,8,10,8479193,C. DeSmith,8476999,L. Ullmark
2025-12-01,2025020406,20252026,NJD,CBJ,3,5,3,5,REG,33,25,40,34,8474596,J. Allen,8478007,E. Merzlikins
2025-12-01,2025020407,20252026,PHI,PIT,1,5,1,5,REG,29,27,8,14,8478435,D. Vladar,8477465,T. Jarry
2025-12-01,2025020408,20252026,BUF,WPG,5,1,5,1,REG,31,24,14,26,8480045,U. Luukkonen,8483114,T. Milic
2025-12-01,2025020409,20252026,STL,ANA,1,4,1,4,REG,22,26,6,12,8480981,J. Hofer,8478024,V. Husso
2025-12-01,2025020410,20252026,SJS,UTA,6,3,6,3,REG,30,34,6,8,8482137,Y. Askarov,8477970,V. Vanecek
2025-12-02,2025020411,20252026,MTL,OTT,2,5,2,5,REG,22,29,8,10,8478470,S. Montembeault,8476999,L. Ullmark
2025-12-02,2025020412,20252026,DET,BOS,5,4,5,4,REG,32,38,6,28,8476434,J. Gibson,8480280,J. Swayman
2025-12-02,2025020413,20252026,FLA,TOR,1,4,1,4,REG,26,31,6,2,8475683,S. Bobrovsky,8479361,J. Woll
2025-12-02,2025020414,20252026,NYI,TBL,2,1,2,1,REG,24,31,6,6,8478009,I. Sorokin,8476883,A. Vasilevskiy
2025-12-02,2025020415,20252026,NYR,DAL,3,2,2,2,OT,41,26,4,10,8478048,I. Shesterkin,8479193,C. DeSmith
2025-12-02,2025020416,20252026,NSH,CGY,5,1,5,1,REG,28,28,20,16,8477424,J. Saros,8482445,D. Cooley
2025-12-02,2025020417,20252026,COL,VAN,3,1,3,1,REG,31,21,0,2,8475809,S. Wedgewood,8480947,K. Lankinen
2025-12-02,2025020418,20252026,EDM,MIN,0,1,0,1,REG,33,24,4,6,8479973,S. Skinner,8482661,J. Wallstedt
2025-12-02,2025020419,20252026,VGK,CHI,4,3,3,3,SO,28,30,8,4,8479394,C. Hart,8481519,S. Knight
2025-12-02,2025020420,20252026,LAK,WSH,1,3,1,3,REG,25,25,9,9,8475311,D. Kuemper,8480313,L. Thompson
2025-12-03,2025020421,20252026,NJD,DAL,0,3,0,3,REG,30,28,4,6,8474593,J. Markstrom,8479979,J. Oettinger
2025-12-03,2025020422,20252026,MTL,WPG,3,2,2,2,SO,31,32,7,7,8482487,J. Dobes,8477480,E. Comrie
2025-12-03,2025020423,20252026,PHI,BUF,5,2,5,2,REG,35,29,14,23,8481035,S. Ersson,8481551,C. Ellis
2025-12-03,2025020424,20252026,ANA,UTA,0,7,0,7,REG,27,34,4,6,8478024,V. Husso,8478872,K. Vejmelka
2025-12-03,2025020425,20252026,SJS,WSH,1,7,1,7,REG,24,31,2,8,8477968,A. Nedeljkovic,8479292,C. Lindgren
2025-12-04,2025020426,20252026,BOS,STL,5,2,5,2,REG,27,39,4,4,8476914,J. Korpisalo,8476412,J. Binnington
2025-12-04,2025020427,20252026,OTT,NYR,2,4,2,4,REG,27,28,2,6,8482447,L. Meriläinen,8478048,I. Shesterkin
2025-12-04,2025020428,20252026,TBL,PIT,3,4,3,4,REG,40,31,13,17,8477992,J. Johansson,8477465,T. Jarry
2025-12-04,2025020429,20252026,FLA,NSH,1,2,1,1,OT,31,29,12,14,8475683,S. Bobrovsky,8477424,J. Saros
2025-12-04,2025020430,20252026,NYI,COL,6,3,6,3,REG,42,38,6,8,8478009,I. Sorokin,8478406,M. Blackwood
2025-12-04,2025020431,20252026,CAR,TOR,1,5,1,5,REG,33,24,4,6,8475883,F. Andersen,8479361,J. Woll
2025-12-04,2025020432,20252026,CBJ,DET,6,5,5,5,SO,32,33,10,6,8478007,E. Merzlikins,8475660,C. Talbot
2025-12-04,2025020433,20252026,CGY,MIN,4,1,4,1,REG,31,27,10,2,8481692,D. Wolf,8479406,F. Gustavsson
2025-12-04,2025020434,20252026,EDM,SEA,9,4,9,4,REG,32,32,6,10,8475717,C. Pickard,8475831,P. Grubauer
2025-12-04,2025020435,20252026,LAK,CHI,1,2,1,2,REG,27,36,6,10,8475311,D. Kuemper,8481519,S. Knight
2025-12-05,2025020436,20252026,NJD,VGK,0,3,0,3,REG,24,25,4,4,8474593,J. Markstrom,8481033,A. Schmid
2025-12-05,2025020437,20252026,WPG,BUF,4,1,4,1,REG,23,35,6,4,8477480,E. Comrie,8480045,U. Luukkonen
2025-12-05,2025020438,20252026,DAL,SJS,4,1,4,1,REG,24,17,10,6,8479979,J. Oettinger,8482137,Y. Askarov
2025-12-05,2025020439,20252026,VAN,UTA,1,4,1,4,REG,33,18,6,8,8480947,K. Lankinen,8478872,K. Vejmelka
2025-12-05,2025020440,20252026,ANA,WSH,4,3,3,3,SO,38,21,6,10,8478024,V. Husso,8480313,L. Thompson
2025-12-06,2025020441,20252026,NYR,COL,2,3,2,2,OT,27,42,4,4,8478048,I. Shesterkin,8478406,M. Blackwood
2025-12-06,2025020442,20252026,FLA,CBJ,7,6,6,6,OT,40,31,8,6,8475683,S. Bobrovsky,8478007,E. Merzlikins
2025-12-06,2025020443,20252026,BOS,NJD,4,1,4,1,REG,22,30,2,2,8480280,J. Swayman,8474596,J. Allen
2025-12-06,2025020444,20252026,TOR,MTL,1,2,1,1,SO,23,34,6,6,8483710,D. Hildeby,8482487,J. Dobes
2025-12-06,2025020445,20252026,OTT,STL,1,2,1,2,REG,42,20,10,20,8476999,L. Ullmark,8480981,J. Hofer
2025-12-06,2025020446,20252026,TBL,NYI,0,2,0,2,REG,32,19,6,4,8477992,J. Johansson,8478009,I. Sorokin
2025-12-06,2025020447,20252026,CAR,NSH,6,3,6,3,REG,40,22,6,14,8483548,B. Bussi,8477424,J. Saros
2025-12-06,2025020448,20252026,CGY,UTA,2,0,2,0,REG,23,28,9,7,8481692,D. Wolf,8477970,V. Vanecek
2025-12-06,2025020449,20252026,LAK,CHI,6,0,6,0,REG,32,23,8,6,8475311,D. Kuemper,8481519,S. Knight
2025-12-06,2025020450,20252026,EDM,WPG,6,2,6,2,REG,27,21,4,4,8479973,S. Skinner,8483114,T. Milic
2025-12-06,2025020451,20252026,VAN,MIN,4,2,4,2,REG,21,30,10,10,8484268,N. Tolopilo,8482661,J. Wallstedt
2025-12-06,2025020452,20252026,SEA,DET,3,4,3,4,REG,27,25,4,6,8478916,J. Daccord,8476434,J. Gibson
2025-12-07,2025020453,20252026,PHI,COL,2,3,2,3,REG,25,28,4,2,8481035,S. Ersson,8478406,M. Blackwood
2025-12-07,2025020454,20252026,FLA,NYI,4,1,4,1,REG,30,21,6,6,8480193,D. Tarasov,8479496,D. Rittich
2025-12-07,2025020455,20252026,CAR,SJS,1,4,1,4,REG,29,23,6,8,8481611,P. Kochetkov,8477968,A. Nedeljkovic
2025-12-07,2025020456,20252026,DAL,PIT,3,2,2,2,SO,23,29,4,2,8479979,J. Oettinger,8477465,T. Jarry
2025-12-07,2025020457,20252026,MTL,STL,3,4,3,4,REG,26,18,6,4,8482487,J. Dobes,8476412,J. Binnington
2025-12-07,2025020458,20252026,NYR,VGK,2,3,2,2,OT,24,28,11,9,8471734,J. Quick,8479394,C. Hart
2025-12-07,2025020459,20252026,WSH,CBJ,2,0,2,0,REG,38,39,6,8,8480313,L. Thompson,8482982,J. Greaves
2025-12-07,2025020460,20252026,ANA,CHI,7,1,7,1,REG,53,20,2,8,8478024,V. Husso,8482821,A. Soderblom
2025-12-08,2025020461,20252026,TOR,TBL,2,0,2,0,REG,25,29,22,24,8483710,D. Hildeby,8477992,J. Johansson
2025-12-08,2025020462,20252026,UTA,LAK,2,4,2,4,REG,21,27,2,8,8478872,K. Vejmelka,8475311,D. Kuemper
2025-12-08,2025020463,20252026,CGY,BUF,7,4,7,4,REG,28,29,18,16,8481692,D. Wolf,8480045,U. Luukkonen
2025-12-08,2025020464,20252026,VAN,DET,0,4,0,4,REG,39,21,4,6,8480947,K. Lankinen,8476434,J. Gibson
2025-12-08,2025020465,20252026,SEA,MIN,1,4,1,4,REG,24,29,8,8,8475831,P. Grubauer,8479406,F. Gustavsson
2025-12-09,2025020466,20252026,MTL,TBL,1,6,1,6,REG,27,27,15,17,8478470,S. Montembeault,8477992,J. Johansson
2025-12-09,2025020467,20252026,OTT,NJD,3,4,3,4,REG,38,32,8,8,8476999,L. Ullmark,8474593,J. Markstrom
2025-12-09,2025020468,20252026,NYI,VGK,5,4,4,4,SO,27,37,10,8,8478009,I. Sorokin,8479394,C. Hart
2025-12-09,2025020469,20252026,PHI,SJS,4,1,4,1,REG,30,18,4,4,8478435,D. Vladar,8477968,A. Nedeljkovic
2025-12-09,2025020470,20252026,PIT,ANA,3,4,3,3,SO,47,28,2,8,8481668,A. Silovs,8478024,V. Husso
2025-12-09,2025020471,20252026,CAR,CBJ,4,1,4,1,REG,32,24,6,8,8483548,B. Bussi,8482982,J. Greaves
2025-12-09,2025020472,20252026,STL,BOS,2,5,2,5,REG,26,31,6,6,8480981,J. Hofer,8480280,J. Swayman
2025-12-09,2025020473,20252026,WPG,DAL,3,4,3,4,REG,33,19,8,8,8477480,E. Comrie,8479193,C. DeSmith
2025-12-09,2025020474,20252026,EDM,BUF,3,4,3,3,OT,30,28,12,8,8479973,S. Skinner,8479312,A. Lyon
2025-12-09,2025020475,20252026,NSH,COL,4,3,3,3,SO,31,42,8,4,8477424,J. Saros,8475809,S. Wedgewood
2025-12-10,2025020476,20252026,CHI,NYR,3,0,3,0,REG,25,21,6,8,8481519,S. Knight,8478048,I. Shesterkin
2025-12-10,2025020477,20252026,CGY,DET,3,4,3,4,REG,37,29,8,10,8482445,D. Cooley,8476434,J. Gibson
2025-12-10,2025020478,20252026,UTA,FLA,3,4,3,4,REG,30,36,4,6,8478872,K. Vejmelka,8475683,S. Bobrovsky
2025-12-10,2025020479,20252026,SEA,LAK,3,2,2,2,OT,33,26,10,14,8478916,J. Daccord,8476341,A. Forsberg
2025-12-11,2025020480,20252026,TOR,SJS,2,3,2,2,OT,30,32,4,6,8483710,D. Hildeby,8477968,A. Nedeljkovic
2025-12-11,2025020481,20252026,NJD,TBL,4,8,4,8,REG,37,35,11,11,8474596,J. Allen,8477992,J. Johansson
2025-12-11,2025020482,20252026,NYI,ANA,5,2,5,2,REG,37,33,2,8,8479496,D. Rittich,8478024,V. Husso
2025-12-11,2025020483,20252026,PHI,VGK,2,3,2,2,OT,19,22,2,6,8478435,D. Vladar,8481033,A. Schmid
2025-12-11,2025020484,20252026,PIT,MTL,2,4,2,4,REG,38,29,8,12,8477465,T. Jarry,8484170,J. Fowler
2025-12-11,2025020485,20252026,WSH,CAR,2,3,2,2,SO,25,39,9,7,8480313,L. Thompson,8483548,B. Bussi
2025-12-11,2025020486,20252026,CBJ,OTT,3,6,3,6,REG,27,29,4,0,8482982,J. Greaves,8476999,L. Ullmark
2025-12-11,2025020487,20252026,NSH,STL,7,2,7,2,REG,32,26,11,13,8477424,J. Saros,8476412,J. Binnington
2025-12-11,2025020488,20252026,MIN,DAL,5,2,5,2,REG,32,18,2,6,8479406,F. Gustavsson,8479979,J. Oettinger
2025-12-11,2025020489,20252026,WPG,BOS,3,6,3,6,REG,29,24,9,13,8477480,E. Comrie,8476914,J. Korpisalo
2025-12-11,2025020490,20252026,COL,FLA,6,2,6,2,REG,42,25,4,6,8478406,M. Blackwood,8480193,D. Tarasov
2025-12-11,2025020491,20252026,EDM,DET,4,1,4,1,REG,29,28,4,4,8479973,S. Skinner,8475660,C. Talbot
2025-12-11,2025020492,20252026,VAN,BUF,2,3,2,3,REG,32,15,8,10,8477967,T. Demko,8479312,A. Lyon
2025-12-12,2025020493,20252026,STL,CHI,3,2,3,2,REG,26,29,12,14,8480981,J. Hofer,8481519,S. Knight
2025-12-12,2025020494,20252026,UTA,SEA,5,3,5,3,REG,33,37,10,6,8478872,K. Vejmelka,8475831,P. Grubauer
2025-12-13,2025020495,20252026,NJD,ANA,4,1,4,1,REG,22,31,4,4,8474596,J. Allen,8480843,L. Dostal
2025-12-13,2025020496,20252026,MIN,OTT,3,2,3,2,REG,25,36,15,13,8482661,J. Wallstedt,8482447,L. Meriläinen
2025-12-13,2025020497,20252026,PIT,SJS,5,6,5,5,OT,43,31,12,14,8481668,A. Silovs,8482137,Y. Askarov
2025-12-13,2025020498,20252026,NYI,TBL,3,2,2,2,SO,17,34,8,8,8478009,I. Sorokin,8477992,J. Johansson
2025-12-13,2025020499,20252026,TOR,EDM,3,6,3,6,REG,28,37,4,2,8483710,D. Hildeby,8477465,T. Jarry
2025-12-13,2025020500,20252026,NYR,MTL,5,4,4,4,OT,29,18,4,6,8478048,I. Shesterkin,8484170,J. Fowler
2025-12-13,2025020501,20252026,PHI,CAR,3,4,3,3,SO,18,21,4,0,8481035,S. Ersson,8481611,P. Kochetkov
2025-12-13,2025020502,20252026,CBJ,VGK,2,3,2,3,REG,30,26,6,8,8482982,J. Greaves,8479394,C. Hart
2025-12-13,2025020503,20252026,WPG,WSH,5,1,5,1,REG,35,25,10,6,8476945,C. Hellebuyck,8480313,L. Thompson
2025-12-13,2025020504,20252026,CHI,DET,0,4,0,4,REG,26,24,6,6,8482821,A. Soderblom,8476434,J. Gibson
2025-12-13,2025020505,20252026,DAL,FLA,0,4,0,4,REG,15,23,23,13,8479979,J. Oettinger,8475683,S. Bobrovsky
2025-12-13,2025020506,20252026,COL,NSH,4,2,4,2,REG,41,29,6,8,8475809,S. Wedgewood,8481020,J. Annunen
2025-12-13,2025020507,20252026,LAK,CGY,1,2,1,1,OT,22,38,13,9,8475311,D. Kuemper,8481692,D. Wolf
2025-12-14,2025020508,20252026,NJD,VAN,1,2,1,2,REG,26,15,6,6,8474593,J. Markstrom,8477967,T. Demko
2025-12-14,2025020509,20252026,PIT,UTA,4,5,4,4,OT,16,36,8,4,8483703,S. Murashov,8478872,K. Vejmelka
2025-12-14,2025020510,20252026,CAR,PHI,3,2,2,2,SO,32,26,10,14,8483548,B. Bussi,8478435,D. Vladar
2025-12-14,2025020511,20252026,MIN,BOS,6,2,6,2,REG,31,31,4,6,8479406,F. Gustavsson,8480280,J. Swayman
2025-12-14,2025020512,20252026,MTL,EDM,4,1,4,1,REG,27,28,10,8,8482487,J. Dobes,8475717,C. Pickard
2025-12-14,2025020513,20252026,SEA,BUF,1,3,1,3,REG,24,23,4,6,8478916,J. Daccord,8479312,A. Lyon
2025-12-15,2025020514,20252026,TBL,FLA,2,5,2,5,REG,28,24,17,17,8477992,J. Johansson,8475683,S. Bobrovsky
2025-12-15,2025020515,20252026,NYR,ANA,1,4,1,4,REG,27,26,6,6,8478048,I. Shesterkin,8480843,L. Dostal
2025-12-15,2025020516,20252026,WPG,OTT,2,3,2,2,OT,25,31,6,4,8476945,C. Hellebuyck,8476999,L. Ullmark
2025-12-15,2025020517,20252026,STL,NSH,2,5,2,5,REG,22,26,17,15,8480981,J. Hofer,8477424,J. Saros
2025-12-15,2025020518,20252026,DAL,LAK,4,1,4,1,REG,26,28,8,6,8479193,C. DeSmith,8476341,A. Forsberg
2025-12-16,2025020519,20252026,BOS,UTA,4,1,4,1,REG,23,21,16,28,8480280,J. Swayman,8477970,V. Vanecek
2025-12-16,2025020520,20252026,TOR,CHI,3,2,3,2,REG,27,25,2,6,8479361,J. Woll,8481519,S. Knight
2025-12-16,2025020521,20252026,MTL,PHI,1,4,1,4,REG,22,21,8,4,8484170,J. Fowler,8478435,D. Vladar
2025-12-16,2025020522,20252026,DET,NYI,3,2,3,2,REG,21,18,2,4,8476434,J. Gibson,8478009,I. Sorokin
2025-12-16,2025020523,20252026,NYR,VAN,0,3,0,3,REG,23,17,6,8,8471734,J. Quick,8477967,T. Demko
2025-12-16,2025020524,20252026,PIT,EDM,4,6,4,6,REG,30,23,8,12,8479973,S. Skinner,8477465,T. Jarry
2025-12-16,2025020525,20252026,CBJ,ANA,4,3,3,3,OT,28,27,8,4,8482982,J. Greaves,8478024,V. Husso
2025-12-16,2025020526,20252026,MIN,WSH,5,0,5,0,REG,32,25,4,8,8479406,F. Gustavsson,8479292,C. Lindgren
2025-12-16,2025020527,20252026,SJS,CGY,6,3,6,3,REG,26,30,4,2,8482137,Y. Askarov,8481692,D. Wolf
2025-12-16,2025020528,20252026,SEA,COL,3,5,3,5,REG,38,39,16,16,8475831,P. Grubauer,8478406,M. Blackwood
2025-12-17,2025020529,20252026,FLA,LAK,3,2,3,2,REG,29,29,8,8,8480193,D. Tarasov,8476341,A. Forsberg
2025-12-17,2025020530,20252026,DET,UTA,1,4,1,4,REG,28,28,8,8,8475660,C. Talbot,8478872,K. Vejmelka
